"","cste","Haar0.01","Haar0.02","Haar0.03","Haar0.04","Haar0.05","Haar0.06","Haar0.07","Haar0.08","Haar0.09","Haar0.1","Haar0.11","Haar0.12","Haar0.13","Haar0.14","Haar0.15","Haar0.16","Haar0.17","Haar0.18","Haar0.19","Haar0.2","Haar0.21","Haar0.22","Haar0.23","Haar0.24","Haar0.25","Haar0.26","Haar0.27","Haar0.28","Haar0.29","Haar0.3","Haar0.31","Haar0.32","Haar0.33","Haar0.34","Haar0.35","Haar0.36","Haar0.37","Haar0.38","Haar0.39","Haar0.4","Haar0.41","Haar0.42","Haar0.43","Haar0.44","Haar0.45","Haar0.46","Haar0.47","Haar0.48","Haar0.49","Haar0.5","Haar0.51","Haar0.52","Haar0.53","Haar0.54","Haar0.55","Haar0.56","Haar0.57","Haar0.58","Haar0.59","Haar0.6","Haar0.61","Haar0.62","Haar0.63","Haar0.64","Haar0.65","Haar0.66","Haar0.67","Haar0.68","Haar0.69","Haar0.7","Haar0.71","Haar0.72","Haar0.73","Haar0.74","Haar0.75","Haar0.76","Haar0.77","Haar0.78","Haar0.79","Haar0.8","Haar0.81","Haar0.82","Haar0.83","Haar0.84","Haar0.85","Haar0.86","Haar0.87","Haar0.88","Haar0.89","Haar0.9","Haar0.91","Haar0.92","Haar0.93","Haar0.94","Haar0.95","Haar0.96","Haar0.97","Haar0.98","Haar0.99","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","x","xx"
"32",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904827052466019,-0.425779291565073,-0.770513242775789,-0.63742398974869,-0.248689887164854,0.968583161128631,0.982287250728689,-0.187381314585725,-0.587785252292473,-0.809016994374948,-0.481753674101715,0.876306680043864,0.998026728428272,0.0627905195293136,-0.368124552684679,-0.929776485888251,-0.684547105928689,0.728968627421412,0.951056516295153,0.309016994374948,0.32,0.1024
"33",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876306680043863,-0.481753674101715,-0.844327925502015,-0.535826794978996,-0.0627905195293133,0.998026728428272,0.904827052466019,-0.425779291565073,-0.809016994374947,-0.587785252292473,-0.125333233564304,0.992114701314478,0.929776485888251,-0.368124552684679,-0.77051324277579,-0.637423989748689,-0.187381314585724,0.982287250728689,0.951056516295154,-0.309016994374947,0.33,0.1089
"34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844327925502015,-0.535826794978997,-0.90482705246602,-0.425779291565072,0.125333233564304,0.992114701314478,0.770513242775789,-0.637423989748691,-0.951056516295153,-0.309016994374948,0.248689887164855,0.968583161128631,0.684547105928689,-0.728968627421412,-0.982287250728689,-0.187381314585722,0.368124552684679,0.929776485888251,0.587785252292474,-0.809016994374947,0.34,0.1156
"35",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809016994374947,-0.587785252292473,-0.951056516295154,-0.309016994374948,0.309016994374947,0.951056516295154,0.587785252292473,-0.809016994374947,-1,-4.28626379701574e-16,0.587785252292473,0.809016994374948,0.30901699437495,-0.951056516295153,-0.951056516295154,0.309016994374947,0.809016994374946,0.587785252292475,8.57252759403147e-16,-1,0.35,0.1225
"36",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770513242775789,-0.63742398974869,-0.982287250728689,-0.187381314585725,0.481753674101715,0.876306680043864,0.368124552684678,-0.929776485888251,-0.951056516295154,0.309016994374947,0.844327925502015,0.535826794978997,-0.125333233564303,-0.992114701314478,-0.684547105928689,0.728968627421412,0.998026728428271,0.0627905195293156,-0.587785252292472,-0.809016994374948,0.36,0.1296
"37",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728968627421412,-0.684547105928689,-0.998026728428272,-0.0627905195293132,0.637423989748689,0.77051324277579,0.125333233564304,-0.992114701314478,-0.809016994374948,0.587785252292473,0.982287250728688,0.187381314585726,-0.535826794978996,-0.844327925502015,-0.248689887164854,0.968583161128631,0.876306680043864,-0.481753674101714,-0.951056516295153,-0.309016994374948,0.37,0.1369
"38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684547105928689,-0.728968627421411,-0.998026728428272,0.0627905195293128,0.770513242775789,0.63742398974869,-0.125333233564303,-0.992114701314478,-0.587785252292473,0.809016994374947,0.982287250728689,-0.187381314585725,-0.844327925502016,-0.535826794978996,0.248689887164853,0.968583161128632,0.481753674101717,-0.876306680043863,-0.951056516295154,0.309016994374947,0.38,0.1444
"39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63742398974869,-0.770513242775789,-0.982287250728689,0.187381314585724,0.876306680043863,0.481753674101715,-0.368124552684677,-0.929776485888252,-0.309016994374948,0.951056516295153,0.844327925502015,-0.535826794978996,-0.992114701314478,-0.125333233564306,0.684547105928688,0.728968627421413,-0.0627905195293122,-0.998026728428272,-0.587785252292474,0.809016994374947,0.39,0.1521
"40",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587785252292473,-0.809016994374947,-0.951056516295154,0.309016994374947,0.951056516295153,0.309016994374948,-0.587785252292473,-0.809016994374948,-4.89858719658941e-16,1,0.587785252292474,-0.809016994374947,-0.951056516295154,0.309016994374947,0.951056516295153,0.309016994374948,-0.587785252292472,-0.809016994374948,-9.79717439317883e-16,1,0.4,0.16
"41",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535826794978997,-0.844327925502015,-0.90482705246602,0.425779291565072,0.992114701314478,0.125333233564305,-0.770513242775788,-0.637423989748691,0.309016994374947,0.951056516295154,0.248689887164856,-0.968583161128631,-0.728968627421414,0.684547105928686,0.982287250728689,-0.187381314585721,-0.929776485888251,-0.368124552684678,0.587785252292472,0.809016994374948,0.41,0.1681
"42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481753674101716,-0.876306680043863,-0.844327925502016,0.535826794978996,0.998026728428272,-0.0627905195293127,-0.904827052466019,-0.425779291565074,0.587785252292473,0.809016994374948,-0.125333233564303,-0.992114701314478,-0.36812455268468,0.929776485888251,0.770513242775791,-0.637423989748687,-0.982287250728689,0.187381314585724,0.951056516295153,0.309016994374948,0.42,0.1764
"43",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425779291565073,-0.904827052466019,-0.77051324277579,0.637423989748689,0.968583161128631,-0.248689887164855,-0.982287250728688,-0.187381314585726,0.809016994374947,0.587785252292474,-0.481753674101715,-0.876306680043864,0.0627905195293123,0.998026728428272,0.36812455268468,-0.929776485888251,-0.728968627421411,0.684547105928689,0.951056516295154,-0.309016994374946,0.43,0.1849
"44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368124552684678,-0.929776485888251,-0.684547105928689,0.728968627421411,0.90482705246602,-0.425779291565072,-0.998026728428272,0.0627905195293126,0.951056516295153,0.309016994374948,-0.770513242775788,-0.637423989748691,0.481753674101715,0.876306680043864,-0.125333233564303,-0.992114701314478,-0.248689887164854,0.968583161128631,0.587785252292474,-0.809016994374947,0.44,0.1936
"45",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309016994374948,-0.951056516295154,-0.587785252292473,0.809016994374947,0.809016994374948,-0.587785252292473,-0.951056516295154,0.309016994374947,1,5.51091059616309e-16,-0.951056516295153,-0.309016994374948,0.809016994374948,0.587785252292472,-0.587785252292472,-0.809016994374948,0.309016994374948,0.951056516295153,1.10218211923262e-15,-1,0.45,0.2025
"46",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248689887164855,-0.968583161128631,-0.481753674101715,0.876306680043864,0.684547105928688,-0.728968627421412,-0.844327925502015,0.535826794978997,0.951056516295154,-0.309016994374947,-0.998026728428272,0.0627905195293141,0.982287250728688,0.187381314585726,-0.904827052466019,-0.425779291565073,0.77051324277579,0.637423989748689,-0.587785252292472,-0.809016994374948,0.46,0.2116
"47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187381314585725,-0.982287250728689,-0.368124552684679,0.929776485888251,0.535826794978997,-0.844327925502015,-0.68454710592869,0.72896862742141,0.809016994374948,-0.587785252292473,-0.90482705246602,0.425779291565071,0.968583161128631,-0.248689887164854,-0.998026728428272,0.0627905195293103,0.992114701314478,0.125333233564306,-0.951056516295153,-0.309016994374949,0.47,0.2209
"48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125333233564305,-0.992114701314478,-0.248689887164855,0.968583161128631,0.368124552684678,-0.929776485888251,-0.481753674101716,0.876306680043863,0.587785252292474,-0.809016994374947,-0.684547105928689,0.728968627421412,0.770513242775791,-0.637423989748687,-0.844327925502016,0.535826794978995,0.90482705246602,-0.425779291565071,-0.951056516295154,0.309016994374946,0.48,0.2304
"49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627905195293136,-0.998026728428272,-0.125333233564305,0.992114701314478,0.187381314585726,-0.982287250728688,-0.248689887164856,0.968583161128631,0.309016994374948,-0.951056516295153,-0.36812455268468,0.929776485888251,0.425779291565074,-0.904827052466019,-0.481753674101717,0.876306680043863,0.535826794978998,-0.844327925502014,-0.587785252292474,0.809016994374947,0.49,0.2401
"50",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1,-4.89858719658941e-16,1,6.12323399573677e-16,-1,-7.34788079488412e-16,1,8.57252759403147e-16,-1,-9.79717439317883e-16,1,1.10218211923262e-15,-1,-1.22464679914735e-15,1,0.5,0.25
"51",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627905195293133,-0.998026728428272,0.125333233564304,0.992114701314478,-0.187381314585725,-0.982287250728689,0.248689887164855,0.968583161128631,-0.309016994374949,-0.951056516295153,0.368124552684679,0.929776485888251,-0.425779291565073,-0.904827052466019,0.481753674101715,0.876306680043864,-0.535826794978996,-0.844327925502016,0.587785252292475,0.809016994374946,0.51,0.2601
"52",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125333233564304,-0.992114701314478,0.248689887164855,0.968583161128631,-0.368124552684677,-0.929776485888252,0.481753674101715,0.876306680043863,-0.587785252292473,-0.809016994374948,0.684547105928688,0.728968627421413,-0.77051324277579,-0.637423989748689,0.844327925502015,0.535826794978996,-0.904827052466019,-0.425779291565073,0.951056516295153,0.309016994374949,0.52,0.2704
"53",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187381314585725,-0.982287250728689,0.368124552684678,0.929776485888251,-0.535826794978997,-0.844327925502015,0.684547105928689,0.728968627421411,-0.809016994374948,-0.587785252292472,0.904827052466019,0.425779291565073,-0.968583161128631,-0.248689887164856,0.998026728428272,0.0627905195293123,-0.992114701314478,0.125333233564304,0.951056516295153,-0.30901699437495,0.53,0.2809
"54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248689887164855,-0.968583161128631,0.481753674101716,0.876306680043863,-0.684547105928689,-0.728968627421411,0.844327925502016,0.535826794978996,-0.951056516295153,-0.309016994374948,0.998026728428272,0.062790519529312,-0.982287250728689,0.187381314585724,0.904827052466019,-0.425779291565074,-0.770513242775789,0.63742398974869,0.587785252292474,-0.809016994374947,0.54,0.2916
"55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309016994374948,-0.951056516295153,0.587785252292474,0.809016994374947,-0.809016994374947,-0.587785252292473,0.951056516295154,0.309016994374946,-1,1.10280109986921e-15,0.951056516295154,-0.309016994374947,-0.809016994374947,0.587785252292474,0.587785252292471,-0.809016994374949,-0.309016994374947,0.951056516295154,-2.20560219973841e-15,-1,0.55,0.3025
"56",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368124552684678,-0.929776485888251,0.684547105928689,0.728968627421411,-0.90482705246602,-0.425779291565072,0.998026728428272,0.0627905195293118,-0.951056516295154,0.309016994374947,0.770513242775789,-0.63742398974869,-0.481753674101714,0.876306680043864,0.125333233564301,-0.992114701314478,0.248689887164856,0.968583161128631,-0.587785252292472,-0.809016994374948,0.56,0.3136
"57",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425779291565072,-0.90482705246602,0.770513242775789,0.63742398974869,-0.968583161128631,-0.248689887164856,0.982287250728689,-0.187381314585723,-0.809016994374949,0.587785252292471,0.481753674101717,-0.876306680043863,-0.0627905195293176,0.998026728428271,-0.368124552684675,-0.929776485888253,0.72896862742141,0.68454710592869,-0.951056516295152,-0.309016994374952,0.57,0.3249
"58",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481753674101715,-0.876306680043864,0.844327925502015,0.535826794978997,-0.998026728428271,-0.0627905195293152,0.90482705246602,-0.425779291565071,-0.587785252292474,0.809016994374947,0.125333233564308,-0.992114701314477,0.368124552684675,0.929776485888253,-0.770513242775788,-0.637423989748692,0.982287250728688,0.187381314585727,-0.951056516295154,0.309016994374946,0.58,0.3364
"59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.535826794978996,-0.844327925502015,0.904827052466019,0.425779291565073,-0.992114701314478,0.125333233564303,0.77051324277579,-0.637423989748689,-0.30901699437495,0.951056516295153,-0.248689887164853,-0.968583161128632,0.72896862742141,0.68454710592869,-0.982287250728688,-0.187381314585726,0.929776485888252,-0.368124552684676,-0.587785252292477,0.809016994374945,0.59,0.3481
"60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587785252292473,-0.809016994374947,0.951056516295153,0.309016994374948,-0.951056516295154,0.309016994374947,0.587785252292474,-0.809016994374947,-7.34788079488412e-16,1,-0.587785252292472,-0.809016994374948,0.951056516295153,0.309016994374948,-0.951056516295154,0.309016994374946,0.587785252292474,-0.809016994374947,-1.46957615897682e-15,1,0.6,0.36
"61",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63742398974869,-0.770513242775789,0.982287250728689,0.187381314585725,-0.876306680043864,0.481753674101714,0.368124552684678,-0.929776485888251,0.309016994374945,0.951056516295154,-0.844327925502014,-0.535826794978999,0.992114701314478,-0.125333233564304,-0.684547105928689,0.728968627421411,0.0627905195293144,-0.998026728428271,0.587785252292469,0.80901699437495,0.61,0.3721
"62",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684547105928689,-0.728968627421412,0.998026728428272,0.0627905195293133,-0.77051324277579,0.637423989748689,0.125333233564304,-0.992114701314478,0.587785252292472,0.809016994374948,-0.982287250728688,-0.187381314585726,0.844327925502016,-0.535826794978995,-0.248689887164855,0.968583161128631,-0.481753674101715,-0.876306680043864,0.951056516295153,0.309016994374949,0.62,0.3844
"63",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728968627421411,-0.684547105928689,0.998026728428272,-0.0627905195293127,-0.63742398974869,0.770513242775789,-0.125333233564303,-0.992114701314478,0.809016994374948,0.587785252292472,-0.982287250728689,0.187381314585724,0.535826794978998,-0.844327925502014,0.248689887164852,0.968583161128632,-0.876306680043863,-0.481753674101716,0.951056516295153,-0.309016994374949,0.63,0.3969
"64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.770513242775789,-0.63742398974869,0.982287250728689,-0.187381314585725,-0.481753674101715,0.876306680043864,-0.368124552684679,-0.929776485888251,0.951056516295153,0.309016994374948,-0.844327925502014,0.535826794978998,0.125333233564305,-0.992114701314478,0.68454710592869,0.72896862742141,-0.998026728428272,0.0627905195293134,0.587785252292474,-0.809016994374947,0.64,0.4096
"65",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.809016994374947,-0.587785252292473,0.951056516295154,-0.309016994374947,-0.309016994374948,0.951056516295153,-0.587785252292473,-0.809016994374948,1,-9.80336419954471e-16,-0.587785252292474,0.809016994374947,-0.309016994374948,-0.951056516295153,0.951056516295153,0.309016994374949,-0.809016994374947,0.587785252292473,-1.96067283990894e-15,-1,0.65,0.4225
