"","cste","Haar0.01","Haar0.02","Haar0.03","Haar0.04","Haar0.05","Haar0.06","Haar0.07","Haar0.08","Haar0.09","Haar0.1","Haar0.11","Haar0.12","Haar0.13","Haar0.14","Haar0.15","Haar0.16","Haar0.17","Haar0.18","Haar0.19","Haar0.2","Haar0.21","Haar0.22","Haar0.23","Haar0.24","Haar0.25","Haar0.26","Haar0.27","Haar0.28","Haar0.29","Haar0.3","Haar0.31","Haar0.32","Haar0.33","Haar0.34","Haar0.35","Haar0.36","Haar0.37","Haar0.38","Haar0.39","Haar0.4","Haar0.41","Haar0.42","Haar0.43","Haar0.44","Haar0.45","Haar0.46","Haar0.47","Haar0.48","Haar0.49","Haar0.5","Haar0.51","Haar0.52","Haar0.53","Haar0.54","Haar0.55","Haar0.56","Haar0.57","Haar0.58","Haar0.59","Haar0.6","Haar0.61","Haar0.62","Haar0.63","Haar0.64","Haar0.65","Haar0.66","Haar0.67","Haar0.68","Haar0.69","Haar0.7","Haar0.71","Haar0.72","Haar0.73","Haar0.74","Haar0.75","Haar0.76","Haar0.77","Haar0.78","Haar0.79","Haar0.8","Haar0.81","Haar0.82","Haar0.83","Haar0.84","Haar0.85","Haar0.86","Haar0.87","Haar0.88","Haar0.89","Haar0.9","Haar0.91","Haar0.92","Haar0.93","Haar0.94","Haar0.95","Haar0.96","Haar0.97","Haar0.98","Haar0.99","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","x","xx"
"66",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844327925502015,-0.535826794978996,0.904827052466019,-0.425779291565073,-0.125333233564304,0.992114701314478,-0.77051324277579,-0.637423989748689,0.951056516295154,-0.309016994374947,-0.248689887164854,0.968583161128631,-0.68454710592869,-0.72896862742141,0.982287250728688,-0.187381314585728,-0.368124552684677,0.929776485888252,-0.587785252292472,-0.809016994374948,0.66,0.4356
"67",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.876306680043864,-0.481753674101715,0.844327925502015,-0.535826794978997,0.0627905195293143,0.998026728428272,-0.90482705246602,-0.425779291565073,0.809016994374947,-0.587785252292474,0.125333233564306,0.992114701314478,-0.929776485888251,-0.368124552684679,0.770513242775789,-0.63742398974869,0.187381314585726,0.982287250728688,-0.951056516295154,-0.309016994374946,0.67,0.4489
"68",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90482705246602,-0.425779291565072,0.770513242775789,-0.637423989748691,0.248689887164855,0.968583161128631,-0.982287250728689,-0.187381314585722,0.587785252292474,-0.809016994374947,0.481753674101715,0.876306680043864,-0.998026728428272,0.0627905195293136,0.368124552684674,-0.929776485888253,0.68454710592869,0.728968627421411,-0.951056516295154,0.309016994374946,0.68,0.4624
"69",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.929776485888251,-0.368124552684679,0.68454710592869,-0.728968627421411,0.425779291565072,0.90482705246602,-0.998026728428272,0.0627905195293106,0.30901699437495,-0.951056516295153,0.770513242775788,0.637423989748692,-0.876306680043865,0.481753674101713,-0.125333233564299,-0.992114701314479,0.96858316112863,0.24868988716486,-0.587785252292477,0.809016994374944,0.69,0.4761
"70",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.951056516295154,-0.309016994374948,0.587785252292473,-0.809016994374947,0.587785252292473,0.809016994374948,-0.951056516295154,0.309016994374947,8.57252759403147e-16,-1,0.951056516295153,0.309016994374948,-0.587785252292477,0.809016994374945,-0.587785252292472,-0.809016994374948,0.951056516295155,-0.309016994374943,-1.71450551880629e-15,1,0.7,0.49
"71",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.968583161128631,-0.248689887164855,0.481753674101716,-0.876306680043863,0.72896862742141,0.68454710592869,-0.844327925502016,0.535826794978995,-0.309016994374945,-0.951056516295154,0.998026728428272,-0.0627905195293102,-0.187381314585728,0.982287250728688,-0.904827052466018,-0.425779291565076,0.637423989748693,-0.770513242775786,0.587785252292469,0.809016994374951,0.71,0.5041
"72",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.982287250728689,-0.187381314585725,0.368124552684678,-0.929776485888251,0.844327925502015,0.535826794978997,-0.684547105928689,0.728968627421412,-0.587785252292472,-0.809016994374948,0.90482705246602,-0.425779291565071,0.248689887164852,0.968583161128632,-0.998026728428272,0.0627905195293134,0.125333233564309,-0.992114701314477,0.951056516295153,0.309016994374949,0.72,0.5184
"73",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.992114701314478,-0.125333233564305,0.248689887164855,-0.968583161128631,0.929776485888251,0.368124552684678,-0.481753674101717,0.876306680043863,-0.809016994374946,-0.587785252292475,0.684547105928689,-0.728968627421411,0.637423989748689,0.77051324277579,-0.844327925502017,0.535826794978994,-0.425779291565069,-0.904827052466021,0.951056516295155,-0.309016994374942,0.73,0.5329
"74",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998026728428272,-0.0627905195293132,0.125333233564304,-0.992114701314478,0.982287250728688,0.187381314585726,-0.248689887164854,0.968583161128631,-0.951056516295153,-0.309016994374948,0.36812455268468,-0.92977648588825,0.904827052466019,0.425779291565073,-0.481753674101714,0.876306680043864,-0.844327925502013,-0.535826794979,0.587785252292475,-0.809016994374946,0.74,0.5476
"75",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16,-7.34788079488412e-16,1,-1,-2.69484193876077e-15,1.10218211923262e-15,-1,1,-4.9047770029553e-16,-1.46957615897682e-15,1,-1,-3.42963001824918e-15,5.38968387752153e-15,-1,0.75,0.5625
"76",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998026728428272,0.0627905195293128,-0.125333233564303,-0.992114701314478,0.982287250728689,-0.187381314585725,0.248689887164853,0.968583161128632,-0.951056516295154,0.309016994374947,-0.368124552684678,-0.929776485888251,0.904827052466019,-0.425779291565074,0.481753674101711,0.876306680043866,-0.844327925502017,0.535826794978994,-0.587785252292472,-0.809016994374949,0.76,0.5776
"77",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.992114701314478,0.125333233564304,-0.248689887164855,-0.968583161128631,0.929776485888252,-0.368124552684677,0.481753674101715,0.876306680043864,-0.809016994374947,0.587785252292474,-0.684547105928687,-0.728968627421413,0.637423989748688,-0.770513242775791,0.844327925502015,0.535826794978997,-0.425779291565075,0.904827052466018,-0.951056516295154,-0.309016994374946,0.77,0.5929
"78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.982287250728689,0.187381314585724,-0.368124552684677,-0.929776485888252,0.844327925502015,-0.535826794978996,0.684547105928688,0.728968627421413,-0.587785252292474,0.809016994374947,-0.904827052466019,-0.425779291565073,0.248689887164858,-0.96858316112863,0.998026728428271,0.0627905195293163,0.125333233564302,0.992114701314478,-0.951056516295154,0.309016994374946,0.78,0.6084
"79",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.968583161128631,0.248689887164855,-0.481753674101716,-0.876306680043863,0.728968627421411,-0.684547105928689,0.844327925502015,0.535826794978996,-0.309016994374947,0.951056516295154,-0.998026728428272,-0.0627905195293124,-0.187381314585722,-0.982287250728689,0.904827052466019,-0.425779291565074,0.637423989748688,0.770513242775791,-0.587785252292472,0.809016994374948,0.79,0.6241
"80",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.951056516295154,0.309016994374947,-0.587785252292473,-0.809016994374948,0.587785252292474,-0.809016994374947,0.951056516295153,0.309016994374948,-9.79717439317883e-16,1,-0.951056516295154,0.309016994374946,-0.587785252292472,-0.809016994374948,0.587785252292474,-0.809016994374947,0.951056516295153,0.309016994374949,-1.95943487863577e-15,1,0.8,0.64
"81",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.929776485888251,0.368124552684678,-0.684547105928689,-0.728968627421411,0.425779291565073,-0.90482705246602,0.998026728428272,0.062790519529312,0.309016994374948,0.951056516295153,-0.770513242775789,0.63742398974869,-0.876306680043863,-0.481753674101716,0.125333233564302,-0.992114701314478,0.968583161128632,-0.248689887164853,0.587785252292474,0.809016994374947,0.81,0.6561
"82",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90482705246602,0.425779291565072,-0.770513242775788,-0.637423989748691,0.248689887164856,-0.968583161128631,0.982287250728689,-0.187381314585721,0.587785252292472,0.809016994374948,-0.481753674101717,0.876306680043863,-0.998026728428271,-0.0627905195293197,-0.368124552684671,-0.929776485888254,0.68454710592869,-0.728968627421411,0.951056516295153,0.309016994374949,0.82,0.6724
"83",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.876306680043864,0.481753674101715,-0.844327925502015,-0.535826794978997,0.0627905195293154,-0.998026728428271,0.90482705246602,-0.425779291565071,0.809016994374946,0.587785252292475,-0.125333233564308,0.992114701314477,-0.929776485888253,0.368124552684673,-0.770513242775787,-0.637423989748692,0.187381314585725,-0.982287250728688,0.951056516295155,-0.309016994374942,0.83,0.6889
"84",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844327925502016,0.535826794978996,-0.904827052466019,-0.425779291565074,-0.125333233564303,-0.992114701314478,0.770513242775791,-0.637423989748687,0.951056516295153,0.309016994374948,0.248689887164852,0.968583161128632,-0.684547105928692,0.728968627421409,-0.982287250728688,-0.18738131458573,-0.368124552684678,-0.929776485888252,0.587785252292475,-0.809016994374946,0.84,0.7056
"85",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.809016994374948,0.587785252292473,-0.951056516295153,-0.309016994374948,-0.309016994374945,-0.951056516295154,0.587785252292474,-0.809016994374947,1,2.8173066186755e-15,0.587785252292469,0.80901699437495,-0.30901699437495,0.951056516295153,-0.951056516295154,0.309016994374946,-0.809016994374947,-0.587785252292473,5.634613237351e-15,-1,0.85,0.7225
"86",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77051324277579,0.637423989748689,-0.982287250728688,-0.187381314585726,-0.481753674101715,-0.876306680043864,0.36812455268468,-0.929776485888251,0.951056516295154,-0.309016994374946,0.844327925502015,0.535826794978997,0.125333233564302,0.992114701314478,-0.684547105928692,0.728968627421408,-0.998026728428272,-0.0627905195293131,-0.587785252292471,-0.809016994374949,0.86,0.7396
"87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728968627421412,0.684547105928689,-0.998026728428272,-0.0627905195293134,-0.637423989748689,-0.77051324277579,0.125333233564304,-0.992114701314478,0.809016994374949,-0.587785252292471,0.982287250728688,0.187381314585727,0.535826794978996,0.844327925502016,-0.248689887164855,0.968583161128631,-0.876306680043863,0.481753674101716,-0.951056516295152,-0.309016994374953,0.87,0.7569
"88",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,-0.684547105928689,0.728968627421411,-0.998026728428272,0.0627905195293126,-0.770513242775788,-0.637423989748691,-0.125333233564303,-0.992114701314478,0.587785252292474,-0.809016994374947,0.982287250728689,-0.187381314585721,0.844327925502015,0.535826794978997,0.248689887164852,0.968583161128632,-0.481753674101715,0.876306680043864,-0.951056516295154,0.309016994374945,0.88,0.7744
"89",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,-0.63742398974869,0.770513242775789,-0.982287250728689,0.187381314585725,-0.876306680043864,-0.481753674101715,-0.368124552684678,-0.929776485888251,0.309016994374947,-0.951056516295154,0.844327925502015,-0.535826794978997,0.992114701314478,0.125333233564303,0.68454710592869,0.728968627421411,0.0627905195293146,0.998026728428271,-0.587785252292472,0.809016994374948,0.89,0.7921
"90",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,-0.587785252292473,0.809016994374947,-0.951056516295154,0.309016994374947,-0.951056516295153,-0.309016994374948,-0.587785252292472,-0.809016994374948,1.10218211923262e-15,-1,0.587785252292474,-0.809016994374947,0.951056516295153,-0.309016994374949,0.951056516295153,0.309016994374949,0.587785252292474,0.809016994374947,-2.20436423846524e-15,1,0.9,0.81
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,-0.535826794978996,0.844327925502015,-0.904827052466019,0.425779291565073,-0.992114701314478,-0.125333233564306,-0.77051324277579,-0.637423989748689,-0.309016994374948,-0.951056516295153,0.248689887164858,-0.96858316112863,0.728968627421409,-0.684547105928691,0.982287250728688,-0.187381314585727,0.929776485888252,0.368124552684676,0.587785252292474,0.809016994374947,0.91,0.8281
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,-0.481753674101715,0.876306680043864,-0.844327925502015,0.535826794978997,-0.998026728428272,0.0627905195293141,-0.904827052466019,-0.425779291565073,-0.587785252292472,-0.809016994374948,-0.125333233564306,-0.992114701314478,0.368124552684681,-0.92977648588825,0.770513242775789,-0.637423989748689,0.982287250728688,-0.187381314585727,0.951056516295153,0.30901699437495,0.92,0.8464
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,-0.425779291565072,0.90482705246602,-0.770513242775789,0.63742398974869,-0.968583161128631,0.248689887164854,-0.982287250728689,-0.187381314585723,-0.809016994374948,-0.587785252292473,-0.481753674101715,-0.876306680043864,-0.0627905195293114,-0.998026728428272,0.368124552684674,-0.929776485888253,0.72896862742141,-0.684547105928691,0.951056516295153,-0.309016994374949,0.93,0.8649
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,-0.368124552684679,0.929776485888251,-0.68454710592869,0.72896862742141,-0.90482705246602,0.425779291565071,-0.998026728428272,0.0627905195293103,-0.951056516295153,-0.309016994374949,-0.770513242775787,-0.637423989748692,-0.481753674101715,-0.876306680043864,-0.125333233564298,-0.992114701314479,0.248689887164859,-0.96858316112863,0.587785252292475,-0.809016994374946,0.94,0.8836
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,-0.309016994374948,0.951056516295154,-0.587785252292473,0.809016994374947,-0.809016994374949,0.587785252292471,-0.951056516295154,0.309016994374947,-1,-2.93977129859024e-15,-0.951056516295152,-0.309016994374952,-0.809016994374943,-0.587785252292479,-0.587785252292472,-0.809016994374949,-0.309016994374944,-0.951056516295155,5.87954259718047e-15,-1,0.95,0.9025
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,-0.248689887164855,0.968583161128631,-0.481753674101716,0.876306680043863,-0.684547105928689,0.728968627421412,-0.844327925502016,0.535826794978995,-0.951056516295154,0.309016994374946,-0.998026728428272,0.0627905195293134,-0.982287250728688,-0.18738131458573,-0.904827052466018,-0.425779291565077,-0.770513242775787,-0.637423989748692,-0.587785252292471,-0.809016994374949,0.96,0.9216
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,-0.187381314585725,0.982287250728689,-0.368124552684678,0.929776485888251,-0.535826794978998,0.844327925502015,-0.684547105928689,0.728968627421411,-0.809016994374949,0.587785252292471,-0.90482705246602,0.425779291565071,-0.968583161128632,0.24868988716485,-0.998026728428272,0.0627905195293129,-0.992114701314477,-0.125333233564307,-0.951056516295152,-0.309016994374953,0.97,0.9409
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,-0.125333233564305,0.992114701314478,-0.248689887164856,0.968583161128631,-0.36812455268468,0.929776485888251,-0.481753674101717,0.876306680043863,-0.587785252292474,0.809016994374947,-0.684547105928692,0.728968627421409,-0.770513242775792,0.637423989748687,-0.844327925502017,0.535826794978994,-0.904827052466021,0.42577929156507,-0.951056516295154,0.309016994374945,0.98,0.9604
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,-0.0627905195293133,0.998026728428272,-0.125333233564304,0.992114701314478,-0.187381314585724,0.982287250728689,-0.248689887164854,0.968583161128631,-0.30901699437495,0.951056516295153,-0.368124552684677,0.929776485888252,-0.425779291565075,0.904827052466018,-0.481753674101715,0.876306680043864,-0.535826794978999,0.844327925502014,-0.587785252292478,0.809016994374944,0.99,0.9801
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,-2.44929359829471e-16,1,-4.89858719658941e-16,1,-7.34788079488412e-16,1,-9.79717439317883e-16,1,-1.22464679914735e-15,1,-1.46957615897682e-15,1,-1.71450551880629e-15,1,-1.95943487863577e-15,1,-2.20436423846524e-15,1,-2.44929359829471e-15,1,1,1
